,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,y
0,-32.56140822911311,5.084652177083542,1.917711953831723,1.0660104621076376,-22.02388225207169,-24.19773864111561,-6.526490517967732,6.533102158217458,2.851929086013444,0.033263083512961256,21.834120435640575,-0.021232223551995964,8.413787481013886,3.207698326449689,-0.5486240826405446,-3.976414964229723,0.9832069537453298,-0.07959316170228815,5.603846001675828,40.99011376231307,-23.450583485383714,-5.5407285799048065,0.6020311239532175,1.0579213476361093,-25.236669661424997,0.34656585249241,12.198198441182859,-39.48203861838234,22.494706334804352,1.3831533286234694,0.2874693936877165,-2.6360242034179864,-7.093134764407864,-17.533443916111107,1.7071924964691283,37.028209140399746,3.0916690607721895,0.8733672580831583,1.1046519112401862,3.2216551696822187,-10.70883256017333,0.8136678182242696,16.592528987151283,-13.543528806478994,4.171007096024576,-0.11205732361423514,33.02788052531073,-6.6155425537812125,-1.1953467845716022,-13.233340847428588,0
1,-19.63851890998576,8.590125233646832,-8.12714967562981,1.1578494323063364,1.4505363848148796,13.57077382571972,-5.971884108500927,-3.864053682719937,-5.604948829709302,0.973609097217448,-38.72571114373319,0.007474535614219239,16.650305590632136,-11.136832577090354,-1.3147316169386394,-3.3494748283073945,-2.5678510151099223,-0.5904895186798945,6.536309157606238,24.51315397302423,-8.773825094338644,-24.716968819620103,2.7025708954095355,-1.51857055387271,35.364051544103575,-5.548100749434575,9.752173783346645,14.837627254619747,10.033860476956216,8.445166286938647,0.2533248616086916,-2.9205167365502946,-9.088952765129239,-14.614647448756548,-1.6723652777884148,23.920694774030636,5.964530543371948,0.7971961415288188,-3.4943474867739153,6.244201921323495,-7.28771965037901,-13.64125693768137,10.008739807531756,61.708158884454924,5.586333499034325,-0.4125406350821127,2.429239221313754,20.769769513602917,-0.04718680367764222,23.569718478185774,0
2,-22.16184701333378,5.672932471260303,-13.483681214134794,2.019768173578319,-26.719197571384175,-11.838667765152787,-4.487012802343732,2.20267152700208,-4.396022341857756,1.5454921021499088,-31.601658084211426,0.0021819665646904155,28.068540849902814,-5.250297448587142,2.3743069663222234,-2.436317436790912,5.199242101277446,-0.8991768725284041,2.200375617918544,8.751473573110495,-14.120855850586342,-29.01117108092984,1.280561169321362,3.4907885485060777,-15.962208235193325,-4.097130142851944,18.533836232772625,4.919456920046663,-0.9862210863613117,24.797387665129914,-0.6480052909500068,-1.0317606711891678,-8.48375537991999,1.0794431643671303,-3.6440185651310446,-2.696503845316467,-8.258009685920428,1.384331275092388,-4.970049977263508,3.124116350176039,-7.858401033800321,-12.646692623641874,19.605486599814714,12.860533343507313,3.392419599311766,-0.1946558684294227,23.41290652210663,-16.751137148292266,-6.980992088328692,-2.9909898213347255,0
3,-13.099229812099361,9.509485144770828,6.93412773703019,-0.6370997519069488,-6.914717828863688,-3.98631319522654,-7.761303594862701,2.310515017045394,-2.11803385066398,1.8362341280032624,4.2305650932720384,0.010045034967045396,-3.8858001921981886,-0.025829399314711232,-6.676536377549261,4.133951985527248,-1.8714762079565714,-0.7538958456316724,6.594667209188261,-8.723266169850223,10.445549603222533,-26.16308041715332,-1.6000717860836164,-7.388578710018869,-6.604635109254645,9.43291203071182,16.881986692980437,4.956088620229685,-1.2751546311888995,10.727333235867818,0.013256799068144535,-0.5433227285527255,-7.277477910287629,-3.963589526035064,9.464786117704282,12.456031059536091,9.148110980278263,1.1618812911253804,-1.7552752113186194,8.0325473262163,-6.137509693056932,9.070769555558421,10.927157919911998,3.0872922065461528,2.774741883078883,0.0797564327052015,12.392102549538473,4.102780423383147,-1.6651172159373662,-24.52176145383752,0
4,-11.675449622794458,9.577109922919337,11.061452873031453,-2.701870250176604,-4.587527590306192,-16.197390536681898,-9.41874711533099,6.383668677486879,0.17788927130060975,1.192673579200447,-8.00653635829073,0.004655410363125323,-23.688720687674916,13.428237768921083,-0.28015218409956866,-2.690822635643574,1.8250099232754624,-0.9087031059055201,4.330945481192755,31.12615161443725,-17.405775643341034,1.8980993764832337,3.8806924644840812,3.9523975778396383,9.433214261042794,0.05550437251305231,9.13122867147078,-26.556630906681683,17.806851870050433,-9.121374985364163,0.5760748805001208,-0.7907060493960805,-9.891575096181436,-4.8049830268100004,-5.320662584246454,19.559127127377074,7.454067164187651,1.1372838579028153,-13.284118013182372,5.299838239059175,-12.255983660796765,-25.86988734016091,15.310653068809204,17.896206752666313,3.351532331838487,0.20041350028513907,11.309301059628902,-2.4788239098992375,-0.42796083070495533,-1.2926390083461545,0
5,-13.971686189663936,5.423585226147117,6.015337769508914,1.6042497182620319,-2.7509994722327415,9.609599776214417,-8.541161090073311,0.948848673565643,-8.327442448898895,1.925314944796311,-11.86060811803414,0.009512839667736594,-15.130229066560851,-9.65037896305942,-4.032370320303182,-10.420577851815528,-4.425939249973647,-0.8502618000963371,6.320310377984803,-12.464355332234359,-23.325785536260874,-3.7959529107424785,-3.6953297580607805,-16.63161046116874,41.48501162801334,1.2424227041769722,14.364317560920146,26.790760856635927,14.110842364538623,9.008628156980981,0.26895196161509455,-5.3042627164826115,-8.4160296297784,-4.421067237479609,0.5122163623916024,-26.587467788472694,17.304498675190395,1.037428872708592,-7.842116487809852,3.0340999671217563,-2.4902297578525276,-18.802666740043122,16.09891529127441,29.99389284327993,2.9459971918397865,-0.18543833837907925,5.380029842208169,19.800971737359625,-1.3124340551828033,-10.719927737391268,0
6,-8.131958040089613,7.332410796163377,-13.143164035246347,1.8707321365154421,-16.309884227826693,1.5318591167221076,-8.526890920658733,-1.1179463954710136,-7.034097096847237,1.1153578526424632,-17.823332633539234,0.0091742936038268,-0.8126010063201828,-18.85272843253001,0.6299605962394546,2.1604604558537024,-6.377024135716917,-0.5092634113310998,-2.3037531165434157,20.25925410836141,-3.234545520539372,4.271421138243731,1.0579584556093968,-4.1422681657136255,6.728318644183716,14.347711962006555,11.015476312467907,-3.8650981229256867,13.265215366380225,24.72995039858031,-0.018095464335441378,-0.8544481788670786,-9.550257065457028,-2.9505112517244747,-1.7615993721786447,-1.884664845067766,11.293735197107575,0.9276596286069986,0.591448887209168,7.426749595028684,-12.343857791763755,-37.56479811254603,6.312236538877958,53.69641968754838,2.4474737647382936,-0.3930116976926624,8.462886326240223,-1.6876015387755845,-1.6851508838030742,-1.2242978384504422,0
7,-13.391453539803962,5.655891570388192,1.2871408864586515,-0.8509992831365115,-17.40756100022582,-4.752057797731516,-5.988605966880521,2.125374808366115,-8.812708426518316,1.4362417006924297,-5.628665020171694,0.007263522397638431,-11.771589054039381,15.616648377993496,-1.3756208171052806,-7.833871423782487,-3.4069915040438423,-0.5661002143116722,0.03141374349189756,-13.392086016529918,-1.0796173595054737,0.2545538304189455,3.607385037549372,-1.0977729334591473,32.79475219669688,-6.531592562388492,9.88092505447121,4.754024561668456,10.255618818325326,12.425248730418659,0.3737216127179883,-3.1206597704967316,-12.782806715296779,-8.555014411562842,4.9051817538224665,-5.481505204971789,-0.4194735083114264,1.1578911553292932,-18.3037668267918,3.695470251400243,-8.344239483896652,22.23047440427271,18.23680861249381,-6.9272813205126305,2.2196269188119317,0.024999463320401788,25.14075064259726,12.53841492811753,-0.2610895730568697,-1.2806674265471927,0
8,-7.257059195823822,4.687797853980926,-9.397250481765074,2.4772172973531617,2.476214116709466,2.4693279086445794,-8.75514362948786,8.947005486096945,4.8813900429932975,1.483024056890226,-35.62740230434521,0.0005290892093923544,2.717691396121751,2.892962547540119,-6.513403778661383,2.774573543051227,2.3448570351904623,-0.5389161959212848,-0.2543973648490041,2.049928860287968,-14.546381851089123,-34.806214793628506,0.8315116375499274,4.38516780178698,-14.281494700164087,-7.160605273450744,11.88345863107199,-10.623044809486265,3.4547901136561197,10.852415872476056,0.5396181529768997,-3.994974819348588,-7.2249216761738415,-13.046674841960305,6.296393287284699,5.870147988873872,5.081845367515736,1.3695470298362178,-0.12003139407741706,7.233300300384352,-5.489620985475621,-6.450455767937431,9.89974753947646,-1.926508636457742,2.6049524700883917,-0.15303172280997773,-7.525774513552845,6.0651841327136555,-1.7232913811647186,-12.675955390130625,0
9,0.8801954848848303,8.958225224050913,-5.3967289666966565,-3.8224590971632364,-9.481211550281685,0.37684518509652837,-7.505404624687047,7.073413477499354,-2.8127524433514233,0.6749111969316091,15.499141208321229,0.0024617426376376144,-12.34175356392621,9.575376777495967,-0.1923030696031616,-4.382338893786902,-4.460586856013988,-1.2656482314831192,6.457064221647774,-0.05362695393785598,-2.7762316505299607,-36.75229554198317,-1.5009782705926997,0.5115868018343284,9.512835404455208,-5.348656742773915,12.348216240579262,-0.7606009239087097,10.947449658748145,-2.340930499930303,0.38642111810018076,-3.2231536388934554,-12.039270890048753,-10.740396879389415,10.604533970893852,-20.7388398333264,0.08952434558804535,0.9726634252971796,-2.7994716047926262,4.915961781094212,-1.2905074924796693,11.28081194347859,12.366993933288464,17.181755623131608,3.3311313426786273,-0.5015063870823505,-34.497107786979186,-17.151894562809357,0.9736580077445153,0.6915573755874582,1
